age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,subscription,balance_scaled,duration_scaled,previous_scaled,CLV_Score,CLV_Segment,age_group,Segment
45,management,divorced,tertiary,no,6542,yes,no,cellular,13,aug,93,4,-1,0,unknown,no,0,0.13219726544767854,0.018910126067507117,0.0,0.0,Medium Value,41-50,VIP
36,management,divorced,tertiary,no,59,no,no,cellular,13,aug,526,2,-1,0,unknown,yes,1,0.07333902275162059,0.10695404636030907,0.0,19.666666666666668,VIP,31-40,VIP
58,retired,married,primary,no,4158,no,no,cellular,13,aug,455,2,-1,0,unknown,yes,1,0.11055326566557117,0.09251728344855632,0.0,1386.0,VIP,51-60,VIP
49,housemaid,married,primary,no,640,no,no,telephone,13,aug,214,4,-1,0,unknown,no,0,0.07861383981261236,0.04351362342415616,0.0,0.0,Medium Value,41-50,Medium Value
38,technician,married,tertiary,no,334,yes,no,cellular,13,aug,139,2,-1,0,unknown,no,0,0.0758357089680969,0.02826352175681171,0.0,0.0,Medium Value,31-40,Medium Value
38,technician,married,tertiary,no,128,no,no,cellular,13,aug,183,5,-1,0,unknown,no,0,0.07396546402048192,0.037210248068320455,0.0,0.0,Medium Value,31-40,Medium Value
57,blue-collar,married,unknown,no,2449,no,no,cellular,13,aug,142,2,-1,0,unknown,no,0,0.095037495687542,0.02887352582350549,0.0,0.0,Medium Value,51-60,High Value
45,management,married,tertiary,no,324,no,no,cellular,13,aug,258,4,-1,0,unknown,no,0,0.07574492037840685,0.0524603497356649,0.0,0.0,Medium Value,41-50,High Value
51,management,married,unknown,no,712,no,no,cellular,13,aug,287,2,-1,0,unknown,no,0,0.0792675176583807,0.05835705571370476,0.0,0.0,Medium Value,51-60,High Value
50,management,married,tertiary,no,109,yes,no,cellular,13,aug,185,2,-1,0,unknown,no,0,0.07379296570007082,0.03761691744611631,0.0,0.0,Medium Value,41-50,Medium Value
31,management,single,tertiary,no,170,yes,yes,cellular,13,aug,458,2,-1,0,unknown,no,0,0.07434677609718011,0.0931272875152501,0.0,0.0,Medium Value,31-40,VIP
45,blue-collar,married,primary,no,6691,no,no,cellular,13,aug,211,2,-1,0,unknown,no,0,0.13355001543406025,0.04290361935746238,0.0,0.0,Medium Value,41-50,VIP
54,technician,married,secondary,no,2225,no,yes,cellular,13,aug,73,2,-1,0,unknown,no,0,0.09300383127848492,0.014843432289548597,0.0,0.0,Medium Value,51-60,Medium Value
34,technician,single,secondary,no,4367,no,no,cellular,13,aug,121,2,-1,0,unknown,no,0,0.11245074719009315,0.024603497356649046,0.0,0.0,Medium Value,31-40,High Value
56,admin.,married,unknown,no,681,no,no,cellular,13,aug,900,2,-1,0,unknown,no,0,0.07898607303034155,0.18300122000813338,0.0,0.0,Medium Value,51-60,VIP
47,unemployed,married,secondary,no,432,no,no,cellular,13,aug,334,2,-1,0,unknown,no,0,0.07672543714705937,0.06791378609190728,0.0,0.0,Medium Value,41-50,High Value
53,technician,married,secondary,no,230,no,yes,cellular,13,aug,112,2,-1,0,unknown,no,0,0.0748915076353204,0.02277348515656771,0.0,0.0,Medium Value,51-60,Low Value
53,retired,married,tertiary,no,7132,no,no,cellular,13,aug,88,2,-1,0,unknown,no,0,0.13755379223939135,0.017893452623017485,0.0,0.0,Medium Value,51-60,VIP
55,blue-collar,married,unknown,no,23,no,no,cellular,13,aug,123,2,-1,0,unknown,no,0,0.07301218382873641,0.025010166734444898,0.0,0.0,Medium Value,51-60,Low Value
56,services,married,secondary,no,0,no,no,cellular,13,aug,112,4,-1,0,unknown,no,0,0.0728033700724493,0.02277348515656771,0.0,0.0,Medium Value,51-60,Low Value
48,technician,divorced,secondary,no,145,yes,no,cellular,13,aug,106,5,-1,0,unknown,no,0,0.07411980462295499,0.021553477023180154,0.0,0.0,Medium Value,41-50,Low Value
33,management,single,tertiary,no,2302,yes,no,cellular,13,aug,115,2,-1,0,unknown,no,0,0.09370290341909829,0.02338348922326149,0.0,0.0,Medium Value,31-40,High Value
35,management,married,tertiary,no,481,no,no,cellular,13,aug,73,2,-1,0,unknown,no,0,0.0771703012365406,0.014843432289548597,0.0,0.0,Medium Value,31-40,Low Value
56,admin.,married,unknown,no,1784,no,no,cellular,13,aug,71,2,-1,0,unknown,no,0,0.08900005447315382,0.014436762911752745,0.0,0.0,Medium Value,51-60,Medium Value
54,blue-collar,married,secondary,no,3002,no,no,cellular,13,aug,110,4,-1,0,unknown,no,0,0.10005810469740165,0.022366815778771858,0.0,0.0,Medium Value,51-60,High Value
37,management,married,tertiary,no,4436,no,no,cellular,13,aug,846,5,-1,0,unknown,yes,1,0.11307718845895448,0.17202114680764538,0.0,739.3333333333334,VIP,31-40,VIP
58,retired,married,tertiary,no,1669,no,no,cellular,13,aug,109,2,-1,0,unknown,no,0,0.08795598569171828,0.022163481089873933,0.0,0.0,Medium Value,51-60,Medium Value
50,technician,married,secondary,no,1838,yes,yes,cellular,13,aug,221,8,-1,0,unknown,no,0,0.08949031285748008,0.04493696624644164,0.0,0.0,Medium Value,41-50,High Value
49,technician,married,secondary,no,2765,no,no,cellular,13,aug,233,4,-1,0,unknown,no,0,0.09790641512174751,0.04737698251321675,0.0,0.0,Medium Value,41-50,High Value
58,blue-collar,married,secondary,no,3148,no,yes,cellular,13,aug,57,2,-1,0,unknown,no,0,0.10138361810687634,0.011590077267181781,0.0,0.0,Medium Value,51-60,High Value
60,housemaid,married,unknown,no,2769,no,no,cellular,13,aug,96,2,-1,0,unknown,no,0,0.09794273055762352,0.019520130134200894,0.0,0.0,Medium Value,51-60,High Value
48,management,married,tertiary,no,5887,no,no,cellular,13,aug,227,2,-1,0,unknown,no,0,0.12625061282298042,0.0461569743798292,0.0,0.0,Medium Value,41-50,VIP
33,management,married,tertiary,no,296,no,no,cellular,13,aug,142,4,-1,0,unknown,no,0,0.07549071232727472,0.02887352582350549,0.0,0.0,Medium Value,31-40,Medium Value
59,management,married,tertiary,yes,782,no,yes,cellular,13,aug,127,2,-1,0,unknown,no,0,0.07990303778621104,0.0258235054900366,0.0,0.0,Medium Value,51-60,Medium Value
32,management,married,tertiary,no,1337,no,no,cellular,13,aug,283,2,-1,0,unknown,no,0,0.08494180451400869,0.057543716958113056,0.0,0.0,Medium Value,31-40,High Value
50,self-employed,married,secondary,no,36,no,no,cellular,13,aug,104,10,-1,0,unknown,no,0,0.07313020899533347,0.0211468076453843,0.0,0.0,Medium Value,41-50,Low Value
52,management,divorced,tertiary,no,95,no,no,cellular,13,aug,91,2,-1,0,unknown,no,0,0.07366586167450476,0.018503456689711265,0.0,0.0,Medium Value,51-60,Low Value
47,blue-collar,married,primary,no,48,no,no,cellular,13,aug,170,2,-1,0,unknown,no,0,0.07323915530296153,0.03456689711264742,0.0,0.0,Medium Value,41-50,Medium Value
58,technician,single,secondary,no,382,no,no,cellular,13,aug,460,2,-1,0,unknown,no,0,0.07627149419860912,0.09353395689304596,0.0,0.0,Medium Value,51-60,VIP
50,technician,divorced,secondary,no,0,no,no,cellular,13,aug,114,2,-1,0,unknown,no,0,0.0728033700724493,0.023180154534363562,0.0,0.0,Medium Value,41-50,Low Value
34,technician,single,tertiary,no,2658,yes,no,cellular,13,aug,690,2,-1,0,unknown,no,0,0.096934977212064,0.14030093533956892,0.0,0.0,Medium Value,31-40,VIP
40,technician,married,secondary,no,372,yes,no,cellular,13,aug,100,2,-1,0,unknown,no,0,0.07618070560891908,0.020333468889792598,0.0,0.0,Medium Value,31-40,Low Value
51,technician,married,secondary,no,52,no,no,cellular,13,aug,114,2,-1,0,unknown,no,0,0.07327547073883756,0.023180154534363562,0.0,0.0,Medium Value,51-60,Low Value
41,technician,divorced,secondary,no,1545,no,yes,cellular,13,aug,183,2,-1,0,unknown,no,0,0.08683020717956168,0.037210248068320455,0.0,0.0,Medium Value,41-50,High Value
34,technician,married,tertiary,no,8463,no,no,cellular,13,aug,80,2,-1,0,unknown,no,0,0.1496377535271367,0.016266775111834077,0.0,0.0,Medium Value,31-40,VIP
32,technician,single,secondary,no,136,yes,no,cellular,13,aug,144,2,-1,0,unknown,no,0,0.07403809489223395,0.029280195201301342,0.0,0.0,Medium Value,31-40,Medium Value
38,management,married,tertiary,no,3452,no,no,cellular,13,aug,132,2,-1,0,unknown,no,0,0.10414359123345379,0.02684017893452623,0.0,0.0,Medium Value,31-40,High Value
60,admin.,married,secondary,no,1538,no,no,cellular,13,aug,352,2,-1,0,unknown,no,0,0.08676665516677864,0.07157381049206994,0.0,0.0,Medium Value,51-60,VIP
49,blue-collar,married,primary,no,67,no,yes,cellular,13,aug,269,4,-1,0,unknown,no,0,0.07341165362337262,0.05469703131354209,0.0,0.0,Medium Value,41-50,High Value
34,technician,single,tertiary,no,2521,no,no,cellular,13,aug,73,2,-1,0,unknown,no,0,0.09569117353331034,0.014843432289548597,0.0,0.0,Medium Value,31-40,Medium Value
55,technician,married,secondary,no,303,no,yes,cellular,13,aug,261,2,-1,0,unknown,no,0,0.07555426434005776,0.05307035380235868,0.0,0.0,Medium Value,51-60,High Value
40,technician,divorced,secondary,no,275,no,no,cellular,13,aug,409,4,-1,0,unknown,no,0,0.07530005628892561,0.08316388775925172,0.0,0.0,Medium Value,31-40,High Value
49,blue-collar,married,primary,no,737,no,no,cellular,13,aug,100,2,-1,0,unknown,no,0,0.07949448913260582,0.020333468889792598,0.0,0.0,Medium Value,41-50,Medium Value
51,management,divorced,tertiary,no,0,no,no,cellular,13,aug,60,2,-1,0,unknown,no,0,0.0728033700724493,0.012200081333875559,0.0,0.0,Medium Value,51-60,Low Value
31,management,single,tertiary,no,363,no,no,cellular,13,aug,94,2,-1,0,unknown,no,0,0.07609899587819803,0.01911346075640504,0.0,0.0,Medium Value,31-40,Low Value
42,management,married,tertiary,no,0,no,no,cellular,13,aug,325,2,-1,0,unknown,no,0,0.0728033700724493,0.06608377389182594,0.0,0.0,Medium Value,41-50,High Value
51,unknown,married,secondary,no,0,no,no,cellular,13,aug,88,2,-1,0,unknown,no,0,0.0728033700724493,0.017893452623017485,0.0,0.0,Medium Value,51-60,Low Value
33,technician,married,secondary,no,763,no,no,cellular,13,aug,182,8,-1,0,unknown,no,0,0.07973053946579994,0.03700691337942253,0.0,0.0,Medium Value,31-40,Medium Value
55,retired,married,primary,no,0,yes,yes,cellular,13,aug,201,2,-1,0,unknown,no,0,0.0728033700724493,0.04087027246848312,0.0,0.0,Medium Value,51-60,Medium Value
42,technician,married,tertiary,no,849,no,no,cellular,13,aug,403,2,-1,0,unknown,no,0,0.08051132133713436,0.08194387962586418,0.0,0.0,Medium Value,41-50,VIP
36,management,single,secondary,no,0,no,no,cellular,13,aug,333,5,-1,0,unknown,no,0,0.0728033700724493,0.06771045140300935,0.0,0.0,Medium Value,31-40,High Value
37,technician,single,secondary,no,-242,yes,no,cellular,13,aug,1149,6,-1,0,unknown,yes,1,0.07060628620195014,0.23363155754371695,0.0,-34.57142857142857,Low Value,31-40,VIP
39,management,married,tertiary,no,-974,no,yes,cellular,13,aug,130,4,-1,0,unknown,no,0,0.06396056143663865,0.026433509556730378,0.0,0.0,Medium Value,31-40,Low Value
35,technician,single,tertiary,no,2453,yes,no,cellular,13,aug,119,2,-1,0,unknown,no,0,0.09507381112341802,0.024196827978853194,0.0,0.0,Medium Value,31-40,High Value
32,technician,single,secondary,no,493,no,no,cellular,13,aug,289,2,-1,0,unknown,no,0,0.07727924754416865,0.05876372509150061,0.0,0.0,Medium Value,31-40,High Value
51,blue-collar,married,primary,no,97,no,no,cellular,13,aug,286,2,-1,0,unknown,no,0,0.07368401939244276,0.05815372102480683,0.0,0.0,Medium Value,51-60,High Value
43,technician,single,secondary,no,140,yes,no,cellular,13,aug,221,2,-1,0,unknown,no,0,0.07407441032810998,0.04493696624644164,0.0,0.0,Medium Value,41-50,Medium Value
50,self-employed,married,secondary,no,10052,no,no,cellular,13,aug,665,2,-1,0,unknown,yes,1,0.16406406042888533,0.13521756811712077,0.0,3350.6666666666665,VIP,41-50,VIP
50,management,married,tertiary,no,4,no,no,cellular,13,aug,143,2,-1,0,unknown,no,0,0.07283968550832533,0.029076860512403414,0.0,0.0,Medium Value,41-50,Low Value
55,services,married,secondary,no,-31,no,yes,cellular,13,aug,81,2,-1,0,unknown,no,0,0.07252192544441015,0.016470109800732005,0.0,0.0,Medium Value,51-60,Low Value
58,retired,married,tertiary,no,0,no,no,cellular,13,aug,641,4,-1,0,unknown,yes,1,0.0728033700724493,0.13033753558357056,0.0,0.0,Medium Value,51-60,VIP
48,blue-collar,married,secondary,no,893,no,no,cellular,13,aug,62,2,-1,0,unknown,no,0,0.08091079113177056,0.012606750711671411,0.0,0.0,Medium Value,41-50,Low Value
47,admin.,married,secondary,no,769,yes,no,cellular,13,aug,151,2,-1,0,unknown,no,0,0.07978501261961397,0.030703538023586822,0.0,0.0,Medium Value,41-50,Medium Value
39,technician,married,secondary,no,8,no,yes,cellular,13,aug,87,2,-1,0,unknown,no,0,0.07287600094420134,0.01769011793411956,0.0,0.0,Medium Value,31-40,Low Value
31,technician,single,secondary,no,4,no,no,cellular,13,aug,202,2,-1,0,unknown,no,0,0.07283968550832533,0.04107360715738105,0.0,0.0,Medium Value,31-40,Medium Value
51,technician,married,secondary,no,805,no,no,cellular,13,aug,270,2,-1,0,unknown,no,0,0.08011185154249814,0.05490036600244001,0.0,0.0,Medium Value,51-60,High Value
41,technician,married,secondary,no,563,yes,no,cellular,13,aug,69,4,-1,0,unknown,no,0,0.077914767671999,0.014030093533956893,0.0,0.0,Medium Value,41-50,Low Value
59,retired,married,primary,no,249,no,no,cellular,13,aug,432,5,-1,0,unknown,no,0,0.0750640059557315,0.08784058560390402,0.0,0.0,Medium Value,51-60,High Value
45,technician,married,secondary,no,144,no,no,cellular,13,aug,299,4,-1,0,unknown,no,0,0.07411072576398599,0.06079707198047987,0.0,0.0,Medium Value,41-50,High Value
52,technician,divorced,secondary,no,152,no,no,cellular,13,aug,404,6,-1,0,unknown,yes,1,0.07418335663573802,0.0821472143147621,0.0,21.714285714285715,VIP,51-60,High Value
31,management,married,tertiary,no,156,no,no,cellular,13,aug,657,7,-1,0,unknown,yes,1,0.07421967207161405,0.13359089060593737,0.0,19.5,VIP,31-40,VIP
32,management,single,tertiary,no,1047,yes,no,cellular,13,aug,203,6,-1,0,unknown,no,0,0.0823089354129973,0.041276941846278975,0.0,0.0,Medium Value,31-40,High Value
38,technician,single,secondary,no,227,no,no,cellular,13,aug,95,4,-1,0,unknown,no,0,0.07486427105841338,0.01931679544530297,0.0,0.0,Medium Value,31-40,Low Value
48,blue-collar,married,primary,no,890,no,no,cellular,13,aug,157,6,-1,0,unknown,no,0,0.08088355455486355,0.03192354615697438,0.0,0.0,Medium Value,41-50,Medium Value
39,technician,married,tertiary,no,4373,yes,no,cellular,13,aug,78,6,-1,0,unknown,no,0,0.11250522034390718,0.015860105734038225,0.0,0.0,Medium Value,31-40,High Value
53,technician,married,secondary,no,9146,no,no,cellular,13,aug,136,4,-1,0,unknown,no,0,0.15583861420296696,0.027653517690117934,0.0,0.0,Medium Value,51-60,VIP
35,technician,divorced,secondary,no,3549,yes,no,cellular,13,aug,250,4,-1,0,unknown,no,0,0.10502424055344725,0.0508336722244815,0.0,0.0,Medium Value,31-40,VIP
36,management,single,tertiary,no,0,no,no,cellular,13,aug,296,8,-1,0,unknown,no,0,0.0728033700724493,0.06018706791378609,0.0,0.0,Medium Value,31-40,High Value
36,technician,single,secondary,no,9149,yes,no,cellular,13,aug,141,3,-1,0,unknown,no,0,0.155865850779874,0.028670191134607562,0.0,0.0,Medium Value,31-40,VIP
40,management,married,tertiary,no,66,no,no,cellular,13,aug,737,4,-1,0,unknown,yes,1,0.07340257476440362,0.14985766571777145,0.0,13.2,VIP,31-40,VIP
30,technician,single,tertiary,no,0,yes,no,cellular,13,aug,150,4,-1,0,unknown,no,0,0.0728033700724493,0.030500203334688898,0.0,0.0,Medium Value,18-30,Low Value
60,blue-collar,married,primary,no,0,no,yes,cellular,13,aug,324,4,-1,0,unknown,no,0,0.0728033700724493,0.06588043920292802,0.0,0.0,Medium Value,51-60,High Value
40,technician,married,secondary,no,95,no,no,cellular,13,aug,156,4,-1,0,unknown,no,0,0.07366586167450476,0.03172021146807645,0.0,0.0,Medium Value,31-40,Medium Value
33,management,married,tertiary,no,728,yes,no,cellular,13,aug,275,5,-1,0,unknown,no,0,0.07941277940188478,0.05591703944692965,0.0,0.0,Medium Value,31-40,High Value
51,technician,married,secondary,no,317,no,no,cellular,13,aug,328,4,-1,0,unknown,no,0,0.07568136836562382,0.06669377795851972,0.0,0.0,Medium Value,51-60,High Value
36,technician,divorced,secondary,no,1941,no,yes,cellular,13,aug,156,4,-1,0,unknown,no,0,0.09042543533128758,0.03172021146807645,0.0,0.0,Medium Value,31-40,High Value
45,technician,divorced,tertiary,no,206,no,no,cellular,13,aug,376,4,-1,0,unknown,no,0,0.07467361502006428,0.07645384302562017,0.0,0.0,Medium Value,41-50,High Value
47,admin.,married,secondary,no,328,no,no,cellular,13,aug,260,2,-1,0,unknown,no,0,0.07578123581428287,0.052867019113460756,0.0,0.0,Medium Value,41-50,High Value
34,management,single,tertiary,no,9827,yes,no,cellular,13,aug,871,4,-1,0,unknown,yes,1,0.1620213171608592,0.17710451403009353,0.0,1965.4,VIP,31-40,VIP
57,blue-collar,married,primary,no,696,yes,no,cellular,13,aug,89,6,-1,0,unknown,no,0,0.07912225591487662,0.018096787311915413,0.0,0.0,Medium Value,51-60,Low Value
58,services,married,secondary,no,627,no,no,cellular,13,aug,110,4,-1,0,unknown,no,0,0.0784958146460153,0.022366815778771858,0.0,0.0,Medium Value,51-60,Medium Value
36,management,married,tertiary,no,274,no,no,cellular,13,aug,122,2,-1,0,unknown,no,0,0.07529097742995661,0.02480683204554697,0.0,0.0,Medium Value,31-40,Low Value
40,management,divorced,tertiary,no,862,yes,no,cellular,13,aug,98,2,-1,0,unknown,no,0,0.08062934650373142,0.019926799511996746,0.0,0.0,Medium Value,31-40,Medium Value
45,technician,single,secondary,no,113,yes,yes,cellular,13,aug,165,2,-1,0,unknown,no,0,0.07382928113594685,0.03355022366815779,0.0,0.0,Medium Value,41-50,Medium Value
52,unemployed,married,secondary,no,9139,no,no,cellular,13,aug,684,2,-1,0,unknown,no,0,0.15577506219018394,0.13908092720618137,0.0,0.0,Medium Value,51-60,VIP
53,services,married,secondary,no,6170,no,no,cellular,13,aug,838,4,-1,0,unknown,yes,1,0.12881992991120877,0.170394469296462,0.0,1234.0,VIP,51-60,VIP
43,management,married,tertiary,no,2383,no,no,cellular,13,aug,379,6,-1,0,unknown,yes,1,0.09443829099558768,0.07706384709231395,0.0,340.42857142857144,VIP,41-50,VIP
47,blue-collar,married,primary,no,2642,no,no,cellular,13,aug,310,2,-1,0,unknown,no,0,0.09678971546855991,0.06303375355835705,0.0,0.0,Medium Value,41-50,VIP
59,blue-collar,married,secondary,no,10054,no,no,telephone,13,aug,79,6,-1,0,unknown,no,0,0.16408221814682333,0.016063440422936153,0.0,0.0,Medium Value,51-60,VIP
59,retired,married,secondary,no,25947,no,no,cellular,13,aug,292,2,-1,0,unknown,no,0,0.3083725237412162,0.05937372915819439,0.0,0.0,Medium Value,51-60,VIP
33,management,divorced,tertiary,no,0,no,no,cellular,13,aug,305,2,-1,0,unknown,no,0,0.0728033700724493,0.062017080113867425,0.0,0.0,Medium Value,31-40,High Value
55,technician,married,secondary,no,199,no,no,cellular,13,aug,15,17,-1,0,unknown,no,0,0.07461006300728125,0.0030500203334688897,0.0,0.0,Medium Value,51-60,Low Value
30,technician,single,tertiary,no,635,no,no,cellular,13,aug,851,8,-1,0,unknown,yes,1,0.07856844551776733,0.17303782025213502,0.0,70.55555555555556,VIP,18-30,VIP
34,technician,married,secondary,no,0,yes,yes,telephone,13,aug,60,2,-1,0,unknown,no,0,0.0728033700724493,0.012200081333875559,0.0,0.0,Medium Value,31-40,Low Value
41,management,divorced,tertiary,no,4329,yes,no,cellular,13,aug,559,4,-1,0,unknown,no,0,0.11210575054927098,0.11366409109394063,0.0,0.0,Medium Value,41-50,VIP
35,management,divorced,tertiary,no,434,yes,no,cellular,13,aug,1314,2,-1,0,unknown,yes,1,0.07674359486499738,0.26718178121187475,0.0,144.66666666666666,VIP,31-40,VIP
34,technician,married,secondary,no,-346,no,no,cellular,13,aug,136,4,-1,0,unknown,no,0,0.06966208486917365,0.027653517690117934,0.0,0.0,Medium Value,31-40,Low Value
52,management,single,tertiary,no,556,no,no,cellular,13,aug,733,6,-1,0,unknown,no,0,0.07785121565921596,0.14904432696217976,0.0,0.0,Medium Value,51-60,VIP
35,technician,single,tertiary,no,303,no,no,cellular,13,aug,713,2,-1,0,unknown,no,0,0.07555426434005776,0.14497763318422122,0.0,0.0,Medium Value,31-40,VIP
41,technician,divorced,secondary,no,258,no,no,cellular,13,aug,104,6,-1,0,unknown,no,0,0.07514571568645254,0.0211468076453843,0.0,0.0,Medium Value,41-50,Low Value
31,management,single,tertiary,no,6413,no,no,cellular,13,aug,517,2,-1,0,unknown,no,0,0.13102609264067694,0.10512403416022774,0.0,0.0,Medium Value,31-40,VIP
