age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,subscription,balance_scaled,duration_scaled,previous_scaled,CLV_Score,CLV_Segment,age_group
56,management,married,tertiary,no,3120,yes,no,cellular,7,aug,666,2,-1,0,unknown,no,0,0.1011294100557442,0.1354209028060187,0.0,0.09119097586967771,VIP,51-60
40,technician,married,secondary,no,1076,no,no,cellular,7,aug,326,2,-1,0,unknown,no,0,0.08257222232309844,0.06628710858072387,0.0,0.06117224373576638,High Value,31-40
51,self-employed,married,primary,no,183,no,yes,cellular,7,aug,292,2,-1,0,unknown,no,0,0.07446480126377718,0.05937372915819439,0.0,0.0550445193793469,High Value,51-60
39,technician,single,secondary,no,1104,no,no,cellular,7,aug,395,2,-1,0,unknown,yes,1,0.08282643037423057,0.08031720211468077,0.0,0.06550837582151951,VIP,31-40
31,technician,married,secondary,no,54,no,no,cellular,7,aug,137,2,-1,0,unknown,no,0,0.07329362845677556,0.02785685237901586,0.0,0.04500386994209254,Low Value,31-40
47,admin.,married,secondary,no,3070,no,no,cellular,7,aug,663,4,-1,0,unknown,yes,1,0.10067546710729397,0.13481089873932492,0.0,0.09078100317544446,VIP,41-50
30,housemaid,single,tertiary,no,868,no,no,cellular,7,aug,387,2,-1,0,unknown,no,0,0.08068381965754545,0.07869052460349736,0.0,0.06394906720982194,High Value,18-30
39,technician,married,tertiary,no,4765,yes,no,cellular,7,aug,108,2,-1,0,unknown,no,0,0.11606413305975706,0.021960146400976006,0.0,0.06462011045017133,VIP,31-40
58,unemployed,married,secondary,no,2690,no,no,cellular,7,aug,142,2,-1,0,unknown,no,0,0.09722550069907215,0.02887352582350549,0.0,0.05727480809658772,High Value,51-60
38,admin.,married,secondary,no,46,no,no,cellular,7,aug,48,2,-1,0,unknown,no,0,0.07322099758502353,0.009760065067100447,0.0,0.03953851831264189,Low Value,31-40
49,blue-collar,married,secondary,no,406,yes,yes,cellular,7,aug,253,2,-1,0,unknown,no,0,0.07648938681386525,0.05144367629117527,0.0,0.05367779629428521,High Value,41-50
47,technician,married,tertiary,no,3690,no,no,cellular,7,aug,228,2,-1,0,unknown,no,0,0.10630435966807693,0.046360309068727124,0.0,0.0670602725546566,VIP,41-50
30,technician,married,secondary,no,371,no,no,cellular,7,aug,124,2,-1,0,unknown,no,0,0.07617162674995008,0.025213501423342822,0.0,0.045649863801977886,Low Value,18-30
35,management,married,tertiary,no,260,no,no,cellular,7,aug,358,2,-1,0,unknown,no,0,0.07516387340439054,0.0727938186254575,0.0,0.05942008228983252,High Value,31-40
52,technician,divorced,secondary,no,204,no,no,cellular,7,aug,134,2,-1,0,unknown,no,0,0.07465545730212628,0.027246848312322082,0.0,0.045501783144759764,Low Value,51-60
48,blue-collar,married,secondary,no,205,no,no,cellular,7,aug,239,2,-1,0,unknown,no,0,0.07466453616109528,0.04859699064660431,0.0,0.05191136527452893,Medium Value,41-50
36,management,single,tertiary,no,5340,yes,no,cellular,7,aug,113,4,-1,0,unknown,no,0,0.12128447696693481,0.022976819845465637,0.0,0.0675352844371071,VIP,31-40
48,technician,single,secondary,no,-347,no,yes,cellular,7,aug,84,2,-1,0,unknown,no,0,0.06965300601020465,0.01708011386742578,0.0,0.039950537165330056,Low Value,41-50
31,management,single,tertiary,no,424,no,yes,cellular,7,aug,224,2,-1,0,unknown,no,0,0.07665280627530732,0.04554697031313542,0.0,0.051990494231594284,Medium Value,31-40
34,technician,single,secondary,no,60,no,no,cellular,7,aug,274,2,-1,0,unknown,no,0,0.07334810161058959,0.05571370475803172,0.0,0.05338816223270431,High Value,31-40
33,entrepreneur,married,tertiary,no,595,no,no,cellular,7,aug,22,2,-1,0,unknown,no,0,0.07820529115900715,0.004473363155754371,0.0,0.04044465452622989,Low Value,31-40
35,technician,married,secondary,no,463,yes,no,telephone,7,aug,309,4,-1,0,unknown,no,0,0.07700688177509851,0.06283041886945913,0.0,0.057352566548386996,High Value,31-40
33,technician,single,secondary,no,20,yes,no,cellular,7,aug,131,2,-1,0,unknown,no,0,0.0729849472518294,0.026636844245628302,0.0,0.04448352689960319,Low Value,31-40
45,self-employed,married,secondary,no,3098,yes,no,cellular,7,aug,159,2,-1,0,unknown,no,0,0.1009296751584261,0.03233021553477023,0.0,0.06016390223964412,High Value,41-50
52,management,single,tertiary,no,741,no,no,cellular,7,aug,63,2,-1,0,unknown,no,0,0.07953080456848184,0.012810085400569337,0.0,0.043608427904411724,Low Value,51-60
39,management,married,tertiary,no,1572,no,no,cellular,7,aug,1462,4,-1,0,unknown,no,0,0.0870753363717248,0.29727531516876776,0.0,0.13272026273649273,VIP,31-40
42,technician,single,secondary,no,77,no,yes,cellular,7,aug,152,2,-1,0,unknown,no,0,0.07350244221306267,0.03090687271248475,0.0,0.046023282920276756,Medium Value,41-50
53,technician,married,secondary,no,234,no,no,cellular,7,aug,103,2,-1,0,unknown,no,0,0.07492782307119641,0.020943472956486377,0.0,0.04374695342254412,Low Value,51-60
31,technician,married,secondary,no,246,no,no,cellular,7,aug,159,2,-1,0,unknown,no,0,0.07503676937882447,0.03233021553477023,0.0,0.04721744934984331,Medium Value,31-40
46,admin.,married,secondary,no,311,no,no,cellular,7,aug,225,6,-1,0,unknown,no,0,0.07562689521180979,0.045750305002033344,0.0,0.0515385391065149,Medium Value,41-50
52,admin.,married,unknown,no,635,no,no,cellular,7,aug,228,4,-1,0,unknown,no,0,0.07856844551776733,0.046360309068727124,0.0,0.0531923154795018,High Value,51-60
57,retired,married,secondary,no,283,no,no,cellular,7,aug,123,2,-1,0,unknown,no,0,0.07537268716067766,0.025010166734444898,0.0,0.0451893936006723,Low Value,51-60
60,technician,married,tertiary,no,804,no,no,cellular,7,aug,36,2,-1,0,unknown,no,0,0.08010277268352914,0.0073200488003253355,0.0,0.04224740098186217,Low Value,51-60
54,management,married,tertiary,no,3395,no,no,cellular,7,aug,199,2,-1,0,unknown,no,0,0.10362609627222052,0.04046360309068727,0.0,0.06395212906331645,High Value,51-60
49,technician,married,secondary,no,597,yes,yes,cellular,7,aug,154,2,-1,0,unknown,no,0,0.07822344887694516,0.0313135420902806,0.0,0.048505787065556756,Medium Value,41-50
31,management,married,tertiary,no,546,no,no,cellular,7,aug,147,2,-1,0,unknown,no,0,0.0777604270695259,0.02989019926799512,0.0,0.04784727331516149,Medium Value,31-40
50,technician,married,secondary,no,684,yes,no,cellular,7,aug,1834,2,-1,0,unknown,no,0,0.07901330960724857,0.37291581943879626,0.0,0.15138140063526317,VIP,41-50
58,retired,divorced,secondary,no,312,no,no,cellular,7,aug,398,2,-1,0,unknown,no,0,0.0756359740707788,0.08092720618137454,0.0,0.062096148889801764,High Value,51-60
46,technician,married,secondary,no,4023,yes,no,cellular,7,aug,131,2,-1,0,unknown,no,0,0.10932761970475552,0.026636844245628302,0.0,0.06265486312606625,High Value,41-50
55,blue-collar,married,primary,no,1086,yes,no,cellular,7,aug,148,2,-1,0,unknown,no,0,0.08266301091278849,0.030093533956893046,0.0,0.05035956564346216,Medium Value,51-60
40,technician,divorced,secondary,no,0,no,no,cellular,7,aug,674,2,-1,0,unknown,yes,1,0.0728033700724493,0.1370475803172021,0.0,0.07751595913138529,VIP,31-40
52,management,married,tertiary,no,0,no,no,cellular,7,aug,306,4,-1,0,unknown,no,0,0.0728033700724493,0.06222041480276535,0.0,0.05506780947705425,High Value,51-60
55,housemaid,married,primary,no,17,no,no,cellular,7,aug,196,2,-1,0,unknown,no,0,0.07295771067492238,0.03985359902399349,0.0,0.04843493504465923,Medium Value,51-60
45,technician,divorced,secondary,no,1738,no,no,cellular,7,aug,114,2,-1,0,unknown,no,0,0.08858242696057961,0.023180154534363562,0.0,0.05124525984059887,Medium Value,41-50
50,blue-collar,married,secondary,no,-54,yes,no,cellular,7,aug,46,2,-1,0,unknown,no,0,0.07231311168812304,0.009353395689304595,0.0,0.0389625745508529,Low Value,41-50
34,technician,married,tertiary,no,4953,no,no,cellular,7,aug,235,2,-1,0,unknown,no,0,0.11777095854592995,0.04778365189101261,0.0,0.07322057484026875,VIP,31-40
53,services,married,secondary,no,-363,yes,no,cellular,7,aug,201,2,-1,0,unknown,no,0,0.06950774426670057,0.04087027246848312,0.0,0.047014953873895225,Medium Value,51-60
47,blue-collar,married,primary,no,124,no,no,cellular,7,aug,76,2,-1,0,unknown,no,0,0.07392914858460589,0.015453436356242375,0.0,0.04160060519917566,Low Value,41-50
43,management,married,secondary,no,10273,no,no,cellular,7,aug,359,2,-1,0,unknown,no,0,0.16607048826103538,0.07299715331435543,0.0,0.10493439012482432,VIP,41-50
36,management,married,tertiary,no,1477,no,no,cellular,7,aug,71,2,-1,0,unknown,no,0,0.08621284476966935,0.014436762911752745,0.0,0.0474374512583605,Medium Value,31-40
59,admin.,married,secondary,no,1675,no,yes,cellular,7,aug,113,2,-1,0,unknown,no,0,0.0880104588455323,0.022976819845465637,0.0,0.05089827537640584,Medium Value,51-60
32,technician,single,secondary,no,12,no,no,cellular,7,aug,173,2,-1,0,unknown,no,0,0.07291231638007736,0.0351769011793412,0.0,0.04700922854384104,Medium Value,31-40
50,blue-collar,married,primary,no,4108,yes,no,cellular,7,aug,526,2,-1,0,unknown,yes,1,0.11009932271712092,0.10695404636030907,0.0,0.08713587526665317,VIP,41-50
60,management,married,tertiary,no,0,no,no,cellular,7,aug,401,3,-1,0,unknown,yes,1,0.0728033700724493,0.08153721024806831,0.0,0.06086284811064514,High Value,51-60
45,blue-collar,married,primary,no,-485,yes,no,cellular,7,aug,122,2,-1,0,unknown,no,0,0.06840012347248199,0.02480683204554697,0.0,0.04164211134990509,Low Value,41-50
32,technician,single,tertiary,no,0,no,no,cellular,7,aug,268,2,-1,0,unknown,no,0,0.0728033700724493,0.054493696624644164,0.0,0.0527497940236179,High Value,31-40
36,admin.,married,secondary,no,540,no,yes,cellular,7,aug,95,2,-1,0,unknown,no,0,0.07770595391571188,0.01931679544530297,0.0,0.04464801559144683,Low Value,31-40
36,management,single,tertiary,no,613,no,no,cellular,7,aug,86,2,-1,0,unknown,no,0,0.07836871062044923,0.017486783245221633,0.0,0.0444303902837911,Low Value,31-40
59,admin.,married,secondary,yes,-131,no,no,cellular,7,aug,144,2,-1,0,unknown,no,0,0.07161403954750968,0.029280195201301342,0.0,0.044591078334145245,Low Value,51-60
32,management,married,tertiary,no,1390,no,no,cellular,7,aug,116,2,-1,0,unknown,no,0,0.08542298403936593,0.023586823912159414,0.0,0.04978753919333079,Medium Value,31-40
32,management,single,tertiary,no,1010,no,no,cellular,7,aug,67,2,-1,0,unknown,no,0,0.08197301763114413,0.013623424156161041,0.0,0.04507353606242038,Low Value,31-40
58,retired,married,secondary,no,13,no,no,cellular,7,aug,92,4,-1,0,unknown,no,0,0.07292139523904637,0.01870679137860919,0.0,0.04207273503310594,Low Value,51-60
30,technician,single,secondary,no,-232,no,yes,cellular,7,aug,118,2,-1,0,unknown,no,0,0.0706970747916402,0.023993493289955266,0.0,0.04254658538280668,Low Value,18-30
33,technician,married,secondary,no,277,no,no,cellular,7,aug,155,2,-1,0,unknown,no,0,0.07531821400686363,0.031516876779178526,0.0,0.04711417003718537,Medium Value,31-40
44,management,married,secondary,no,597,yes,no,cellular,7,aug,137,2,-1,0,unknown,no,0,0.07822344887694516,0.02785685237901586,0.0,0.047468780152177335,Medium Value,41-50
47,admin.,married,secondary,no,1265,no,no,cellular,7,aug,137,2,-1,0,unknown,no,0,0.08428812666824034,0.02785685237901586,0.0,0.05050111904782493,Medium Value,41-50
33,technician,married,secondary,no,83,no,no,cellular,7,aug,165,2,-1,0,unknown,no,0,0.0735569153668767,0.03355022366815779,0.0,0.04684352478388568,Medium Value,31-40
34,management,married,tertiary,no,1048,no,no,cellular,7,aug,73,2,-1,0,unknown,no,0,0.0823180142719663,0.014843432289548597,0.0,0.04561203682284773,Low Value,31-40
35,management,married,secondary,no,616,no,yes,cellular,7,aug,92,2,-1,0,unknown,no,0,0.07839594719735625,0.01870679137860919,0.0,0.044810011012260884,Low Value,31-40
40,technician,single,secondary,no,153,no,no,cellular,7,aug,125,2,-1,0,unknown,no,0,0.07419243549470703,0.02541683611224075,0.0,0.044721268581025736,Low Value,31-40
35,management,married,tertiary,no,175,yes,no,cellular,7,aug,257,2,-1,0,unknown,no,0,0.07439217039202514,0.052257015046766976,0.0,0.052873189710042665,High Value,31-40
36,management,married,tertiary,no,1318,yes,no,cellular,7,aug,100,2,-1,0,unknown,no,0,0.0847693061935976,0.020333468889792598,0.0,0.048484693763736576,Medium Value,31-40
59,retired,married,secondary,no,-471,no,no,cellular,7,aug,86,6,-1,0,unknown,no,0,0.06852722749804806,0.017486783245221633,0.0,0.03950964872259052,Low Value,51-60
38,management,single,tertiary,no,470,no,no,cellular,7,aug,87,2,-1,0,unknown,no,0,0.07707043378788155,0.01769011793411956,0.0,0.04384225227417664,Low Value,31-40
36,management,married,tertiary,no,170,no,no,cellular,7,aug,493,2,-1,0,unknown,no,0,0.07434677609718011,0.10024400162667751,0.0,0.06724658853659331,VIP,31-40
57,self-employed,married,secondary,no,7747,no,no,cellular,7,aug,102,2,-1,0,unknown,no,0,0.1431372905053293,0.02074013826758845,0.0,0.07779068673294119,VIP,51-60
30,technician,single,secondary,no,-127,no,no,cellular,7,aug,76,3,-1,0,unknown,no,0,0.07165035498338569,0.015453436356242375,0.0,0.04046120839856556,Low Value,18-30
56,management,married,tertiary,no,79,no,no,cellular,7,aug,82,2,-1,0,unknown,no,0,0.07352059993100069,0.01667344448962993,0.0,0.04176233331238932,Low Value,51-60
35,technician,married,tertiary,no,1654,no,no,cellular,7,aug,169,2,-1,0,unknown,no,0,0.0878198028071832,0.034363562423749494,0.0,0.05421897013071644,High Value,31-40
33,technician,married,secondary,no,3107,no,yes,cellular,7,aug,181,2,-1,0,unknown,no,0,0.10101138488914714,0.036803578690524606,0.0,0.061546766051730956,High Value,31-40
42,management,single,tertiary,no,100,no,no,cellular,7,aug,64,2,-1,0,unknown,no,0,0.07371125596934978,0.013013420089467263,0.0,0.04075965401151507,Low Value,41-50
47,management,married,tertiary,no,4495,no,no,cellular,7,aug,156,8,-1,0,unknown,no,0,0.11361284113812577,0.03172021146807645,0.0,0.06632248400948582,VIP,41-50
42,management,married,tertiary,no,441,no,no,cellular,7,aug,296,9,-1,0,unknown,no,0,0.07680714687778041,0.06018706791378609,0.0,0.056459693813026034,High Value,41-50
30,self-employed,married,tertiary,no,694,no,no,cellular,7,aug,185,4,-1,0,unknown,no,0,0.07910409819693862,0.03761691744611631,0.0,0.0508371243323042,Medium Value,18-30
32,housemaid,married,secondary,no,3469,no,no,cellular,7,aug,306,2,-1,0,unknown,no,0,0.10429793183592687,0.06222041480276535,0.0,0.07081509035879303,VIP,31-40
55,management,married,tertiary,no,543,no,no,cellular,7,aug,61,2,-1,0,unknown,no,0,0.0777331904926189,0.012403416022773485,0.0,0.0425876200531415,Low Value,51-60
46,retired,married,secondary,no,23,yes,yes,cellular,7,aug,122,2,-1,0,unknown,no,0,0.07301218382873641,0.02480683204554697,0.0,0.043948141528032295,Low Value,41-50
54,unknown,married,tertiary,no,10,no,no,cellular,7,aug,150,2,-1,0,unknown,no,0,0.07289415866213934,0.030500203334688898,0.0,0.04559714033147634,Low Value,51-60
38,technician,single,tertiary,no,369,no,no,cellular,7,aug,365,8,-1,0,unknown,no,0,0.07615346903201206,0.07421716144774299,0.0,0.060341882950328926,High Value,31-40
58,technician,single,secondary,no,641,no,no,cellular,7,aug,229,2,-1,0,unknown,no,0,0.07862291867158136,0.04656364375762505,0.0,0.053280552463078196,High Value,51-60
50,services,married,secondary,no,5569,no,no,cellular,7,aug,103,4,-1,0,unknown,no,0,0.1233635356708369,0.020943472956486377,0.0,0.06796480972236436,VIP,41-50
35,technician,single,secondary,no,5059,no,yes,cellular,7,aug,115,2,-1,0,unknown,no,0,0.11873331759664446,0.02338348922326149,0.0,0.06638170556530068,VIP,31-40
46,management,married,tertiary,no,1514,no,no,cellular,7,aug,94,2,-1,0,unknown,no,0,0.08654876255152254,0.01911346075640504,0.0,0.04900841950268278,Medium Value,41-50
47,management,married,tertiary,no,5999,yes,no,cellular,7,aug,90,2,-1,0,unknown,no,0,0.12726744502750895,0.018300122000813338,0.0,0.06912375911399847,VIP,41-50
51,blue-collar,married,primary,no,2315,no,no,cellular,7,aug,111,2,-1,0,unknown,no,0,0.09382092858569535,0.022570150467669785,0.0,0.05368150943314861,High Value,51-60
32,management,married,tertiary,no,663,yes,no,cellular,7,aug,106,4,-1,0,unknown,no,0,0.07882265356889948,0.021553477023180154,0.0,0.045877369891403785,Medium Value,31-40
60,housemaid,married,primary,no,2008,no,no,cellular,7,aug,105,2,-1,0,unknown,no,0,0.09103371888221089,0.02135014233428223,0.0,0.051921902141390114,Medium Value,51-60
30,technician,married,tertiary,no,14355,no,no,cellular,7,aug,244,2,-1,0,unknown,no,0,0.20313039057251286,0.04961366409109394,0.0,0.11644929451358461,VIP,18-30
50,technician,married,secondary,no,423,no,no,telephone,7,aug,204,4,-1,0,unknown,no,0,0.07664372741633832,0.0414802765351769,0.0,0.05076594666872223,Medium Value,41-50
42,self-employed,married,tertiary,no,-1781,yes,yes,cellular,7,aug,197,2,-1,0,unknown,no,0,0.0566339222486518,0.040056933712891415,0.0,0.04033404123819332,Low Value,41-50
31,technician,married,secondary,no,-556,yes,no,cellular,7,aug,115,2,-1,0,unknown,no,0,0.06775552448568264,0.02338348922326149,0.0,0.04089280900981977,Low Value,31-40
45,technician,married,secondary,no,983,yes,no,cellular,7,aug,155,2,-1,0,unknown,no,0,0.081727888438981,0.031516876779178526,0.0,0.05031900725324406,Medium Value,41-50
55,housemaid,married,tertiary,no,4235,no,no,cellular,7,aug,973,4,-1,0,unknown,no,0,0.11125233780618453,0.19784465229768197,0.0,0.11497956459239686,VIP,51-60
46,housemaid,married,primary,no,1175,no,no,cellular,7,aug,181,2,-1,0,unknown,no,0,0.08347102936102992,0.036803578690524606,0.0,0.052776588287672344,High Value,41-50
35,technician,single,secondary,no,176,no,no,cellular,7,aug,77,2,-1,0,unknown,no,0,0.07440124925099414,0.0156567710451403,0.0,0.041897655939039165,Low Value,31-40
53,blue-collar,married,primary,no,787,yes,yes,cellular,7,aug,119,2,-1,0,unknown,no,0,0.07994843208105606,0.024196827978853194,0.0,0.04723326443418399,Medium Value,51-60
32,technician,married,secondary,no,150,no,yes,cellular,7,aug,231,2,-1,0,unknown,no,0,0.07416519891780002,0.0469703131354209,0.0,0.05117369339952628,Medium Value,31-40
33,technician,married,tertiary,no,35,no,no,cellular,7,aug,346,4,-1,0,unknown,no,0,0.07312113013636447,0.0703538023586824,0.0,0.05766670577578695,High Value,31-40
45,self-employed,married,primary,no,1288,no,no,cellular,7,aug,399,6,-1,0,unknown,no,0,0.08449694042452746,0.08113054087027247,0.0,0.06658763247334547,VIP,41-50
56,blue-collar,married,secondary,no,317,no,no,cellular,7,aug,112,7,-1,0,unknown,no,0,0.07568136836562382,0.02277348515656771,0.0,0.04467272972978222,Low Value,51-60
45,technician,married,tertiary,no,970,no,no,cellular,7,aug,216,4,-1,0,unknown,no,0,0.08160986327238394,0.04392029280195201,0.0,0.053981019476777574,High Value,41-50
32,technician,single,secondary,no,-23,no,yes,cellular,7,aug,152,5,-1,0,unknown,no,0,0.0725945563161622,0.03090687271248475,0.0,0.04556933997182652,Low Value,31-40
34,housemaid,married,secondary,no,1969,no,no,cellular,7,aug,252,4,-1,0,unknown,no,0,0.09067964338241971,0.05124034160227735,0.0,0.060711924171893056,High Value,31-40
37,management,single,tertiary,no,200,no,no,cellular,7,aug,259,4,-1,0,unknown,no,0,0.07461914186625025,0.05266368442456283,0.0,0.053108676260493974,High Value,31-40
